Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Score,Footnote,Measure Start Date,Measure End Date,Location
330198,SOUTH NASSAU COMMUNITIES HOSPITAL,ONE HEALTHY WAY,OCEANSIDE,NY,11572,NASSAU,5166323000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.03,,01/01/2014,12/31/2014,"ONE HEALTHY WAY
OCEANSIDE, NY 11572
"
330386,CATSKILL REGIONAL MEDICAL CENTER,68 HARRIS BUSHVILLE ROAD,HARRIS,NY,12742,SULLIVAN,8457943300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.04,,01/01/2014,12/31/2014,"68 HARRIS BUSHVILLE ROAD
HARRIS, NY 12742
"
330393,UNIVERSITY HOSPITAL ( STONY BROOK ),HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,6314444000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"HEALTH SCIENCES CENTER SUNY
STONY BROOK, NY 11794
"
340030,DUKE UNIVERSITY HOSPITAL,PO BOX 3814 DUMC  ERWIN RD,DURHAM,NC,27710,DURHAM,9196848111,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"PO BOX 3814 DUMC ERWIN RD
DURHAM, NC 27710
"
340047,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BOULEVARD,WINSTON-SALEM,NC,27157,FORSYTH,3367162011,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.98,,01/01/2014,12/31/2014,"MEDICAL CENTER BOULEVARD
WINSTON-SALEM, NC 27157
"
340127,GRANVILLE HEALTH SYSTEMS,COLLEGE ST BOX 947,OXFORD,NC,27565,GRANVILLE,9196903000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.89,,01/01/2014,12/31/2014,"COLLEGE ST BOX 947
OXFORD, NC 27565
"
340132,MARIA PARHAM MEDICAL CENTER,PO BOX 59,HENDERSON,NC,27536,VANCE,2524313708,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.91,,01/01/2014,12/31/2014,"PO BOX 59
HENDERSON, NC 27536
"
340143,CATAWBA VALLEY MEDICAL CENTER,810 FAIRGROVE CHURCH RD,HICKORY,NC,28602,CATAWBA,8283263809,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.98,,01/01/2014,12/31/2014,"810 FAIRGROVE CHURCH RD
HICKORY, NC 28602
"
340156,CHEROKEE INDIAN HOSPITAL AUTHORITY,CALLER BOX C268,CHEROKEE,NC,28719,SWAIN,7044979163,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.82,,01/01/2014,12/31/2014,"CALLER BOX C268
CHEROKEE, NC 28719
"
350063,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,PO BOX 160,BELCOURT,ND,58316,ROLETTE,7014776111,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.68,,01/01/2014,12/31/2014,"PO BOX 160
BELCOURT, ND 58316
"
350064,STANDING ROCK INDIAN HEALTH SERVICE HOSPITAL,10 NORTH RIVER ROAD,FORT YATES,ND,58538,SIOUX,7018543831,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,1 - The number of cases/patients is too few to report.,01/01/2014,12/31/2014,"10 NORTH RIVER ROAD
FORT YATES, ND 58538
"
360051,MIAMI VALLEY HOSPITAL,ONE WYOMING STREET,DAYTON,OH,45409,MONTGOMERY,9372088000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"ONE WYOMING STREET
DAYTON, OH 45409
"
360076,ATRIUM MEDICAL CENTER,ONE MEDICAL CENTER DRIVE,FRANKLIN,OH,45005,WARREN,5134205102,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.05,,01/01/2014,12/31/2014,"ONE MEDICAL CENTER DRIVE
FRANKLIN, OH 45005
"
360274,MEDICAL CENTER AT ELIZABETH PLACE,ONE ELIZABETH PLACE,DAYTON,OH,45417,MONTGOMERY,9378531053,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1,,01/01/2014,12/31/2014,"ONE ELIZABETH PLACE
DAYTON, OH 45417
"
370034,MCALESTER REGIONAL HEALTH CENTER AUTHORITY,ONE CLARK BASS BOULEVARD,MCALESTER,OK,74501,PITTSBURG,9184261800,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.95,,01/01/2014,12/31/2014,"ONE CLARK BASS BOULEVARD
MCALESTER, OK 74501
"
370048,MCCURTAIN MEMORIAL HOSPITAL,1301 LINCOLN ROAD,IDABEL,OK,74745,MCCURTAIN,5802867623,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.07,,01/01/2014,12/31/2014,"1301 LINCOLN ROAD
IDABEL, OK 74745
"
370049,STILLWATER MEDICAL CENTER,1323 WEST 6TH STREET,STILLWATER,OK,74076,PAYNE,4053721480,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"1323 WEST 6TH STREET
STILLWATER, OK 74076
"
370054,GRADY MEMORIAL HOSPITAL,2220 IOWA STREET,CHICKASHA,OK,73018,GRADY,4052242300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.88,,01/01/2014,12/31/2014,"2220 IOWA STREET
CHICKASHA, OK 73018
"
390013,EVANGELICAL COMMUNITY HOSPITAL,ONE HOSPITAL DRIVE,LEWISBURG,PA,17837,UNION,5705222200,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"ONE HOSPITAL DRIVE
LEWISBURG, PA 17837
"
390025,KENSINGTON HOSPITAL,136 W DIAMOND STREET,PHILADELPHIA,PA,19122,PHILADELPHIA,2154268100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.79,,01/01/2014,12/31/2014,"136 W DIAMOND STREET
PHILADELPHIA, PA 19122
"
390066,GOOD SAMARITAN HOSPITAL,FOURTH AND WALNUT STREETS,LEBANON,PA,17042,LEBANON,7172707500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"FOURTH AND WALNUT STREETS
LEBANON, PA 17042
"
390079,ROBERT PACKER HOSPITAL,ONE GUTHRIE SQUARE,SAYRE,PA,18840,BRADFORD,5708886666,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.91,,01/01/2014,12/31/2014,"ONE GUTHRIE SQUARE
SAYRE, PA 18840
"
390093,CLARION HOSPITAL,ONE HOSPITAL DRIVE,CLARION,PA,16214,CLARION,8142269500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.05,,01/01/2014,12/31/2014,"ONE HOSPITAL DRIVE
CLARION, PA 16214
"
390111,HOSPITAL OF UNIV OF PENNSYLVANIA,34TH & SPRUCE STS,PHILADELPHIA,PA,19104,PHILADELPHIA,2156623227,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.04,,01/01/2014,12/31/2014,"34TH &amp; SPRUCE STS
PHILADELPHIA, PA 19104
"
390146,WARREN GENERAL HOSPITAL,TWO CRESCENT PARK WEST,WARREN,PA,16365,WARREN,8147233300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.89,,01/01/2014,12/31/2014,"TWO CRESCENT PARK WEST
WARREN, PA 16365
"
390156,MERCY FITZGERALD HOSPITAL,LANSDOWNE & BAILY RDS,DARBY,PA,19023,DELAWARE,2152374000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.06,,01/01/2014,12/31/2014,"LANSDOWNE &amp; BAILY RDS
DARBY, PA 19023
"
390163,ACMH HOSPITAL,ONE NOLTE DRIVE,KITTANNING,PA,16201,ARMSTRONG,7245438500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"ONE NOLTE DRIVE
KITTANNING, PA 16201
"
390168,BUTLER MEMORIAL HOSPITAL,ONE HOSPITAL WAY,BUTLER,PA,16001,BUTLER,7242836666,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"ONE HOSPITAL WAY
BUTLER, PA 16001
"
390180,CROZER CHESTER MEDICAL CENTER,ONE MEDICAL CENTER BOULEVARD,UPLAND,PA,19013,DELAWARE,6104472000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.08,,01/01/2014,12/31/2014,"ONE MEDICAL CENTER BOULEVARD
UPLAND, PA 19013
"
390195,MAIN LINE HOSPITAL LANKENAU,100 LANCASTER AVE,WYNNEWOOD,PA,19096,MONTGOMERY,6106452000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"100 LANCASTER AVE
WYNNEWOOD, PA 19096
"
390219,EXCELA HEALTH LATROBE HOSPITAL,ONE MELLON WAY,LATROBE,PA,15650,WESTMORELAND,7245371000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.06,,01/01/2014,12/31/2014,"ONE MELLON WAY
LATROBE, PA 15650
"
390258,ST MARY MEDICAL CENTER,LANGHORNE-NEWTOWN RD,LANGHORNE,PA,19047,BUCKS,2157502003,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.03,,01/01/2014,12/31/2014,"LANGHORNE-NEWTOWN RD
LANGHORNE, PA 19047
"
410006,NEWPORT HOSPITAL,FRIENDSHIP STREET,NEWPORT,RI,02840,NEWPORT,4018466400,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.03,,01/01/2014,12/31/2014,"FRIENDSHIP STREET
NEWPORT, RI 02840
"
420015,BAPTIST EASLEY HOSPITAL,PO BOX 2129,EASLEY,SC,29641,PICKENS,8644427200,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"PO BOX 2129
EASLEY, SC 29641
"
420023,ST FRANCIS-DOWNTOWN,ONE ST FRANCIS DR,GREENVILLE,SC,29601,GREENVILLE,8008055678,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"ONE ST FRANCIS DR
GREENVILLE, SC 29601
"
420068,TRMC OF ORANGEBURG & CALHOUN,3000 ST MATTHEWS RD BOX 1806,ORANGEBURG,SC,29115,ORANGEBURG,8035332460,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.96,,01/01/2014,12/31/2014,"3000 ST MATTHEWS RD BOX 1806
ORANGEBURG, SC 29115
"
420098,WACCAMAW COMMUNITY HOSPITAL,4070 HIGHWAY 17 BYPASS,MURRELLS INLET,SC,29576,GEORGETOWN,8436521000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.99,,01/01/2014,12/31/2014,"4070 HIGHWAY 17 BYPASS
MURRELLS INLET, SC 29576
"
420104,MOUNT PLEASANT HOSPITAL,3500 HIGHWAY 17 NORTH,MOUNT PLEASANT,SC,29466,CHARLESTON,8437242954,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.93,,01/01/2014,12/31/2014,"3500 HIGHWAY 17 NORTH
MOUNT PLEASANT, SC 29466
"
420106,PALMETTO HEALTH BAPTIST PARKRIDGE,400 PALMETTO HEALTH PARKWAY,COLUMBIA,SC,29212,LEXINGTON,8039077011,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.98,,01/01/2014,12/31/2014,"400 PALMETTO HEALTH PARKWAY
COLUMBIA, SC 29212
"
430084,PHS INDIAN HOSPITAL AT ROSEBUD,400 SOLDIER CREEK ROAD,ROSEBUD,SD,57570,TODD,6057472231,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.83,,01/01/2014,12/31/2014,"400 SOLDIER CREEK ROAD
ROSEBUD, SD 57570
"
440001,UNICOI COUNTY MEMORIAL HOSPITAL,GREENWAY CIRCLE,ERWIN,TN,37650,UNICOI,4237433141,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.94,,01/01/2014,12/31/2014,"GREENWAY CIRCLE
ERWIN, TN 37650
"
440012,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,ONE MEDICAL PARK BLVD,BRISTOL,TN,37620,SULLIVAN,4238441121,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.03,,01/01/2014,12/31/2014,"ONE MEDICAL PARK BLVD
BRISTOL, TN 37620
"
440175,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,HWY 43 S BOX 847,LAWRENCEBURG,TN,38464,LAWRENCE,9317626571,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.03,,01/01/2014,12/31/2014,"HWY 43 S BOX 847
LAWRENCEBURG, TN 38464
"
450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL ST PAUL,6201 HARRY HINES BLVD,DALLAS,TX,75390,DALLAS,2146335555,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"6201 HARRY HINES BLVD
DALLAS, TX 75390
"
450099,PAMPA REGIONAL MEDICAL CENTER,1 MEDICAL PLAZA,PAMPA,TX,79065,GRAY,8066653721,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.87,,01/01/2014,12/31/2014,"1 MEDICAL PLAZA
PAMPA, TX 79065
"
450165,SOUTH TEXAS REGIONAL MEDICAL CENTER,1905 HWY 97 EAST,JOURDANTON,TX,78026,ATASCOSA,8307693515,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.04,,01/01/2014,12/31/2014,"1905 HWY 97 EAST
JOURDANTON, TX 78026
"
450214,GULF COAST MEDICAL CENTER,10141 US 59 NORTH,WHARTON,TX,77488,WHARTON,9795322500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.08,,01/01/2014,12/31/2014,"10141 US 59 NORTH
WHARTON, TX 77488
"
450324,TEXOMA MEDICAL CENTER,5016 S US HIGHWAY 75,DENISON,TX,75020,GRAYSON,9034164000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.05,,01/01/2014,12/31/2014,"5016 S US HIGHWAY 75
DENISON, TX 75020
"
450352,HUNT REGIONAL MEDICAL CENTER,4215 JOE RAMSEY BLVD,GREENVILLE,TX,75401,HUNT,9034085000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.1,,01/01/2014,12/31/2014,"4215 JOE RAMSEY BLVD
GREENVILLE, TX 75401
"
450369,CHILDRESS REGIONAL MEDICAL CENTER,HWY 83 NORTH,CHILDRESS,TX,79201,CHILDRESS,9409376371,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.96,,01/01/2014,12/31/2014,"HWY 83 NORTH
CHILDRESS, TX 79201
"
450395,MEMORIAL MEDICAL CENTER LIVINGSTON,1717 HWY 59 BYPASS,LIVINGSTON,TX,77351,POLK,9363274381,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.05,,01/01/2014,12/31/2014,"1717 HWY 59 BYPASS
LIVINGSTON, TX 77351
"
450766,UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY,5151 HARRY HINES BLVD,DALLAS,TX,75390,DALLAS,2148793758,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.98,,01/01/2014,12/31/2014,"5151 HARRY HINES BLVD
DALLAS, TX 75390
"
460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,SALT LAKE,8015077000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.98,,01/01/2014,12/31/2014,"5121 SOUTH COTTONWOOD STREET
MURRAY, UT 84107
"
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,5848 SOUTH 300 EAST,MURRAY,UT,84107,SALT LAKE,8013144100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.99,,01/01/2014,12/31/2014,"5848 SOUTH 300 EAST
MURRAY, UT 84107
"
470001,CENTRAL VERMONT MEDICAL CENTER,BOX 547,BARRE,VT,05641,WASHINGTON,8023714100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.95,,01/01/2014,12/31/2014,"BOX 547
BARRE, VT 05641
"
490009,UNIVERSITY OF VIRGINIA MEDICAL CENTER,JEFFERSON PARK AVE,CHARLOTTESVILLE,VA,22908,CHARLOTTESVILLE CITY,8002513627,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"JEFFERSON PARK AVE
CHARLOTTESVILLE, VA 22908
"
490060,CLINCH VALLEY MEDICAL CENTER,2949 WEST FRONT STREET,RICHLANDS,VA,24641,TAZEWELL,2765966000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.89,,01/01/2014,12/31/2014,"2949 WEST FRONT STREET
RICHLANDS, VA 24641
"
490063,INOVA FAIRFAX HOSPITAL,3300 GALLOWS ROAD,FALLS CHURCH,VA,22042,FAIRFAX,7037764001,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.99,,01/01/2014,12/31/2014,"3300 GALLOWS ROAD
FALLS CHURCH, VA 22042
"
490126,LEWISGALE HOSPITAL ALLEGHANY,ONE ARH LANE - PO BOX 7,LOW MOOR,VA,24457,ALLEGHANY,5408626011,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.91,,01/01/2014,12/31/2014,"ONE ARH LANE - PO BOX 7
LOW MOOR, VA 24457
"
500044,DEACONESS HOSPITAL,W 800 FIFTH AVENUE,SPOKANE,WA,99210,SPOKANE,5094735800,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"W 800 FIFTH AVENUE
SPOKANE, WA 99210
"
510001,WEST VIRGINIA UNIVERSITY HOSPITALS,MEDICAL CENTER DRIVE,MORGANTOWN,WV,26506,MONONGALIA,3045984000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.03,,01/01/2014,12/31/2014,"MEDICAL CENTER DRIVE
MORGANTOWN, WV 26506
"
510002,GREENBRIER VALLEY MEDICAL CENTER,PO BOX 497,RONCEVERTE,WV,24970,GREENBRIER,3046474411,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.9,,01/01/2014,12/31/2014,"PO BOX 497
RONCEVERTE, WV 24970
"
510030,DAVIS MEDICAL CENTER,PO BOX 1484,ELKINS,WV,26241,RANDOLPH,3046363300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.85,,01/01/2014,12/31/2014,"PO BOX 1484
ELKINS, WV 26241
"
510072,WETZEL COUNTY HOSPITAL,#3 EAST BENJAMIN DRIVE,NEW MARTINSVILLE,WV,26155,WETZEL,3044558000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.85,,01/01/2014,12/31/2014,"#3 EAST BENJAMIN DRIVE
NEW MARTINSVILLE, WV 26155
"
520037,MINISTRY SAINT JOSEPHS HOSPITAL,611 ST JOSEPH AVE,MARSHFIELD,WI,54449,WOOD,7153877850,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.98,,01/01/2014,12/31/2014,"611 ST JOSEPH AVE
MARSHFIELD, WI 54449
"
520103,COMMUNITY MEMORIAL HOSPITAL,W180 N8085 TOWN HALL RD,MENOMONEE FALLS,WI,53051,WAUKESHA,2622511000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.99,,01/01/2014,12/31/2014,"W180 N8085 TOWN HALL RD
MENOMONEE FALLS, WI 53051
"
520207,AURORA MEDICAL CENTER,975 PORT WASHINGTON ROAD,GRAFTON,WI,53024,OZAUKEE,2623291000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.97,,01/01/2014,12/31/2014,"975 PORT WASHINGTON ROAD
GRAFTON, WI 53024
"
670004,ST MARKS MEDICAL CENTER,ONE ST MARK'S PLACE,LA GRANGE,TX,78945,FAYETTE,9792422200,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.04,,01/01/2014,12/31/2014,"ONE ST MARK'S PLACE
LA GRANGE, TX 78945
"
670062,BAYLOR EMERGENCY MEDICAL CENTER,26791 HIGHWAY 380,AUBREY,TX,76227,DENTON,9723472525,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,1 - The number of cases/patients is too few to report.,01/01/2014,12/31/2014,"26791 HIGHWAY 380
AUBREY, TX 76227
"
430081,PHS INDIAN HOSPITAL AT PINE RIDGE,"HIGHWAY 18, MAIN ST., BLDG. 159",PINE RIDGE,SD,57770,,6058675131,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.72,,01/01/2014,12/31/2014,"HIGHWAY 18, MAIN ST., BLDG. 159
PINE RIDGE, SD 57770
"
060124,ORTHOCOLORADO HOSPITAL AT ST ANTHONY MED CAMPUS,11650 W 2ND PLACE,LAKEWOOD,CO,80228,JEFFERSON,7203215000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.89,,01/01/2014,12/31/2014,"11650 W 2ND PLACE
LAKEWOOD, CO 80228
(39.717952, -105.128441)"
010036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,36420,COVINGTON,3342228466,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.93,,01/01/2014,12/31/2014,"849 SOUTH THREE NOTCH STREET
ANDALUSIA, AL 36420
(31.297502, -86.495539)"
050254,MARSHALL MEDICAL CENTER,1100 MARSHALL WAY,PLACERVILLE,CA,95667,EL DORADO,5306221441,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.91,,01/01/2014,12/31/2014,"1100 MARSHALL WAY
PLACERVILLE, CA 95667
(38.724483, -120.790643)"
140100,MIDWESTERN REGION MED CENTER,2520 ELISHA AVENUE,ZION,IL,60099,LAKE,8478724561,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.09,,01/01/2014,12/31/2014,"2520 ELISHA AVENUE
ZION, IL 60099
(42.44897, -87.82684)"
140184,HEARTLAND REGIONAL MEDICAL CENTER,3333 W DE YOUNG,MARION,IL,62959,WILLIAMSON,6189987000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.96,,01/01/2014,12/31/2014,"3333 W DE YOUNG
MARION, IL 62959
(37.744891, -88.988848)"
100039,BROWARD HEALTH MEDICAL CENTER,1600 S ANDREWS AVE,FORT LAUDERDALE,FL,33316,BROWARD,9543554400,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.01,,01/01/2014,12/31/2014,"1600 S ANDREWS AVE
FORT LAUDERDALE, FL 33316
(26.101975, -80.14231)"
050758,MONTCLAIR HOSPITAL MEDICAL CENTER,5000 SAN BERNARDINO ST,MONTCLAIR,CA,91763,SAN BERNARDINO,9096258300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.15,,01/01/2014,12/31/2014,"5000 SAN BERNARDINO ST
MONTCLAIR, CA 91763
(34.077662, -117.696098)"
050764,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE ST,REDDING,CA,96001,SHASTA,5302445454,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.9,,01/01/2014,12/31/2014,"1100 BUTTE ST
REDDING, CA 96001
(40.585273, -122.38685)"
140187,ST ELIZABETH HOSPITAL,211 S THIRD ST,BELLEVILLE,IL,62220,SAINT CLAIR,6182342120,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.94,,01/01/2014,12/31/2014,"211 S THIRD ST
BELLEVILLE, IL 62220
(38.510748, -89.988247)"
140291,ADVOCATE GOOD SHEPHERD HOSPITAL,450 WEST HIGHWAY 22,BARRINGTON,IL,60010,LAKE,8473819600,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.02,,01/01/2014,12/31/2014,"450 WEST HIGHWAY 22
BARRINGTON, IL 60010
(42.193415, -88.177959)"
050575,GARDENS REGIONAL HOSPITAL AND MEDICAL CENTER,21530 S PIONEER BLVD,HAWAIIAN GARDENS,CA,90716,LOS ANGELES,5628600401,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.4,,01/01/2014,12/31/2014,"21530 S PIONEER BLVD
HAWAIIAN GARDENS, CA 90716
(33.833054, -118.081791)"
110086,WASHINGTON COUNTY REGIONAL MEDICAL CENTER,610 SPARTA ROAD,SANDERSVILLE,GA,31082,WASHINGTON,4782402100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.85,,01/01/2014,12/31/2014,"610 SPARTA ROAD
SANDERSVILLE, GA 31082
(32.996817, -82.805042)"
010108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,AL,36067,AUTAUGA,3343614267,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.92,,01/01/2014,12/31/2014,"124 S MEMORIAL DR
PRATTVILLE, AL 36067
(32.464328, -86.450937)"
050751,MIRACLE MILE MEDICAL CENTER,6000 SAN VICENTE BLVD,LOS ANGELES,CA,90036,LOS ANGELES,3239301040,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,1 - The number of cases/patients is too few to report.,01/01/2014,12/31/2014,"6000 SAN VICENTE BLVD
LOS ANGELES, CA 90036
(34.057374, -118.362014)"
050047,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,2333 BUCHANAN STREET,SAN FRANCISCO,CA,94115,SAN FRANCISCO,4156006000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.89,,01/01/2014,12/31/2014,"2333 BUCHANAN STREET
SAN FRANCISCO, CA 94115
(37.791188, -122.43096)"
050071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,CA,95051,SANTA CLARA,4082366400,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,0.82,,01/01/2014,12/31/2014,"700 LAWRENCE EXPRESSWAY
SANTA CLARA, CA 95051
(37.335561, -121.995768)"
050727,COMMUNITY HOSPITAL OF LONG BEACH,1720 TERMINO AVENUE,LONG BEACH,CA,90804,LOS ANGELES,5624940600,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.16,,01/01/2014,12/31/2014,"1720 TERMINO AVENUE
LONG BEACH, CA 90804
(33.788231, -118.145886)"
010012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,1.06,,01/01/2014,12/31/2014,"200 MED CENTER DRIVE
FORT PAYNE, AL 35968
(34.440533, -85.75656)"
